Entrez	PhyloP_mean	PhyloP_median	CDS_Length
1060	0.3886009113700565	0.1965	2832
1062	0.5208898441408075	0.912	7924
1063	0.5172908060266675	0.324	9256
1066	0.2824629303416023	0.979	1704
1068	0.6676880000000001	1.138	519
1069	0.7656263526011562	1.026	519
1070	0.8629848495229824	1.1202	469
1071	0.2851360239755213	0.4293333333333333	1357
1072	0.8301579543558181	1.13	488
1073	1.0417120336412888	1.138	479
1075	0.5924512280313057	0.964	765
1080	0.7448830119010048	1.1335	3287
1081	0.5100158996049217	1.026	363
1082	0.1720564337349397	0.063	498
1084	-0.3155527587613221	-0.1115	679
1087	-0.0342879498457125	0.0503333333333333	705
1088	0.0861411712087911	-0.0292499999999999	603
1089	-0.1369789661998132	-0.109	750
1101	0.7420850333333333	1.127	1080
1102	0.7120621120644616	1.04775	1436
1103	0.6040937193122917	1.026	1839
1104	0.7763882587535905	1.138	1297
1105	0.8534519680044989	1.136	5265
1106	0.9465301024209906	1.1434285714285717	2181
1107	0.8532993665462271	1.138	6107
1108	0.866445836296893	1.138	5740
1109	0.1940525956790123	0.129	972
1111	0.8275690048157318	1.133125	1395
1112	0.7699996974111115	1.134	1433
1113	0.4456645353967824	0.2505	1147
1114	0.3632061760078662	0.2275	2034
1116	0.5472302178819445	1.026	1152
1117	0.4706080630736252	0.8	1072
1118	0.4609036823808887	0.952	1372
1119	0.6654015231540292	1.071	1347
1120	0.7194175336700337	1.026	1188
1121	0.6636181114968179	0.981	1147
1122	0.6523905939852898	0.9973333333333332	943
1123	0.8756058889293721	1.138	1010
1124	0.8477865849752475	1.138	1032
1128	0.8404940000000002	1.083	1383
1129	0.8611799999999998	1.138	1401
1130	0.7330558683785767	1.09	1815
1131	0.704238	1.026	1773
1132	0.7772100000000001	1.127	1440
1133	0.726184	1.026	1599
1134	0.7789532334546259	1.138	1095
1135	0.5641932858803647	1.022	1553
1136	0.6350403371944826	1.026	1494
1137	0.4555517202760085	1.012	1884
1138	0.6669658271994068	1.0545	945
1139	0.6784873937584891	1.026	1368
1140	0.7037143019126509	1.02475	1013
1141	0.703099993165758	1.026	1512
1142	0.5638287211328975	1.026	1377
1143	0.5221732313189598	0.603	1096
1144	0.6691177986981586	1.026	1531
1145	0.4856117758959364	1.0185	1011
1146	0.6592659919300048	1.026	1476
1147	0.888435525469169	1.138	2238
1149	0.482322806060606	0.959	660
1152	0.7263553456722461	0.937	1182
1153	0.5273476630189521	0.625	669
1154	0.6738845201676832	1.138	802
1155	0.6757394429602906	1.138	510
1158	0.7635498839441536	1.119	1146
1159	0.878806856926953	1.131	1135
1160	0.7591857325396826	1.138	1260
1161	0.8241781323213114	1.138	997
1163	0.9453990122344772	1.138	212
1164	0.9848878541666668	1.138	240
1173	0.9255320067502328	1.138	1274
1174	0.8646525453984555	1.138	475
1175	0.8204513937679764	1.1295714285714284	396
1176	1.0167476666666668	1.134	582
1178	-0.8048813053613054	-0.1925	429
1179	0.5448159606557376	1.026	2745
1180	0.691387667677789	1.026	2967
1181	0.7961383093056291	1.138	2629
1182	0.8484998900022387	1.138	2452
1183	0.771655601044249	1.138	2195
1184	0.8874542712147022	1.138	1970
1185	0.7227834476760485	1.138	2672
1186	0.5711169054208086	1.1293333333333333	2517
1187	0.4478735401993557	0.943	2020
1188	0.4781612316721425	0.921	1990
1191	0.3975243577777778	0.93	1350
1192	0.8253182988980715	1.138	726
1193	0.6857298575268816	0.928	744
1195	0.8088753761011422	1.1156666666666666	1320
1196	0.912462486659908	1.138	1497
1198	0.9219485179904956	1.138	1473
1200	0.72986658737041	1.0664	1037
1201	0.6140985682968786	1.025	1179
1203	0.5338095881066787	0.8891111111111112	769
1207	0.8228922799533146	1.0870000000000002	616
1208	0.3841826333392926	1.026	284
1209	0.760159097702822	1.1266666666666667	1894
1211	0.9139591426894336	1.138	650
1212	0.7266396833880229	1.026	663
1213	0.9540647342443548	1.138	4805
1215	0.323470140211718	0.207	577
1230	0.451826	1.018	1068
1232	0.3502605862068965	0.27875	1083
1233	0.65547	1.026	1083
1234	0.431728	1.026	1059
1235	0.281357472	0.98	1125
1236	0.6993529310093587	1.138	1128
1237	0.5266337128851541	0.9865	712
1238	0.4257609999999999	0.314	1155
1240	0.5808786891711231	1.026	1120
1241	0.4082469999999999	1.022	1059
1244	0.59608931610212	1.026	2613
1258	0.3654389902537885	0.7203333333333334	2798
1259	0.6836004061135371	1.138	2061
1260	0.7466467573934837	1.134	1995
1261	0.5392550203514588	1.026	2058
1262	0.6848016741693298	1.026	1203
1263	0.7533700716125707	1.026	1941
1264	0.7223156075569507	1.1353333333333333	794
1265	0.5679206960544084	0.941	883
1266	0.8487696660701595	1.138	903
1267	0.6866285358097871	1.132	874
1268	0.7335407187278187	1.1193333333333333	1184
1269	0.565024	1.026	1083
1270	0.6841856567164178	1.026	603
1271	0.8054013431635388	1.138	1119
1272	0.8080421088000813	1.138	2581
1277	0.7923322270762231	1.026	4395
1278	0.7380509436722751	1.026	4101
1280	0.7803393101315101	1.026	4360
1281	0.7196755832059112	1.026	4297
1282	0.573729307016073	0.9865	2031
1284	0.4677929966051051	0.9861818181818184	3250
1285	0.5788705539597048	1.026	5013
1286	0.2538608208377685	0.417	1817
1287	0.8115476632463441	1.111	4074
1288	0.5966887686148576	1.026	5035
1289	0.6260713863512779	1.026	5517
1290	0.7975173817810721	1.026	3919
1291	0.4912573229672821	0.969	3087
1292	0.5904580475533688	0.999	2768
1293	0.5400621389772847	1.026	6597
1294	0.5838418732314655	1.026	8835
1295	0.7876697507829977	1.138	2235
1296	0.7061547995580808	1.026	2047
1297	0.6842733785028815	1.026	1951
1298	0.6569455333333333	1.026	2070
1299	0.447152807785888	1.022	2055
1300	0.5743673964757711	1.026	2043
1301	0.7927532446147832	1.0805	3783
1302	0.673730052420851	1.0143333333333333	3679
1303	0.7448115064750879	1.096	8261
1305	0.7478576608685191	1.0306666666666666	2011
1306	0.4870588120950324	1.026	4167
1307	0.6178920830174577	1.026	3858
1308	0.5526677141389308	1.0233333333333334	3332
1310	0.592062183581219	0.673	1806
1311	0.5562919831479542	0.882	2188
1312	0.3450032743705552	0.3242727272727272	806
1314	0.8647601771102763	1.138	3651
1315	0.9363919619147448	1.138	2862
1316	0.6013490279416731	1.0246666666666666	804
1317	0.8270118970331588	1.138	573
1318	0.6340902569444444	1.115	432
1325	0.2962801698113207	0.224	318
1326	0.7135808408119658	1.0995	1152
1327	0.5078010482628642	1.053	466
1329	0.6059434897435897	1.025	390
1337	0.5531724060606061	1.022	330
1339	0.5567587993197279	0.962	294
1340	0.7409999655172413	1.0175	261
1345	0.603991	0.8785000000000001	228
1346	0.4532041451388888	1.017	156
1347	0.5755921372515802	1.0446666666666669	269
1349	0.7176742977467448	1.127	182
1350	0.6753090144371345	1.138	185
1351	0.4883428285714286	0.3145	210
1352	0.5612580896972554	0.675	924
1353	0.546388133995968	0.63825	762
1355	0.7193248978936153	1.026	1200
1356	0.6336739484052533	1.026	3198
1357	0.5456024783993115	1.026	1128
1358	0.6505388976190477	1.026	1260
1359	0.6298397113237639	1.026	1254
1360	0.5527488740031897	1.026	1254
1361	0.5455669201741915	0.8913333333333333	1019
1362	0.8433269780011843	1.136	3772
1363	0.6836737267645003	1.043	1431
1364	0.650125	1.026	630
1365	0.699588	0.959	663
1366	0.7743571518565008	1.0655	533
1368	0.6276051343843844	1.026	1332
1369	0.565999211328976	1.024	1377
1370	0.409143	0.321	1638
1371	0.6026738600732601	1.026	1365
1373	0.8285718038004665	1.138	4280
1374	0.5235141801311549	1.014	1884
1375	0.6788795888249741	1.026	2293
1376	0.6624335746419103	1.026	1718
1378	0.2101764588589652	0.1778	6390
1379	0.1352964690058479	0.1195	1710
1380	0.4390849248060198	0.324	3007
1381	0.839855038647343	1.055	414
1382	0.7880744748201437	1.138	417
1384	0.6237761606397146	0.9747142857142858	1583
1385	0.9769529386479976	1.138	998
1386	0.979817169397079	1.138	1177
1387	0.7996868610392629	1.134	7272
1388	0.6559266597302958	1.026	2033
1389	0.8915067988980716	1.155	363
1390	0.8794661731469822	1.1190666666666664	576
1392	0.630039	1.026	591
1393	0.6839486693200512	1.026	843
1394	0.7719169929036072	1.138	1110
1395	0.7350335867751371	1.138	1227
1396	0.7622266837606837	1.055	234
1397	0.5438538945536826	0.975	738
1398	0.9465113408709134	1.1273333333333333	734
1399	0.8770275328947368	1.138	912
1400	0.7175742517892926	1.0346666666666666	1831
1401	0.3030313503258759	0.1931	342
1404	0.7776577059815685	1.138	775
1406	0.6054003396825396	0.8665	513
1407	0.9077734531516184	1.138	1761
1408	0.8194813303758872	1.138	1767
1409	0.4630315624954373	0.963	465
1410	0.8721496825862721	1.0831666666666666	472
1411	0.8946667824074075	1.138	648
1412	0.7400759191919192	1.026	594
1413	0.7195314382402707	1.074	591
1414	0.5539750856389987	1.026	759
1415	0.781875572815534	1.113	618
1417	0.6845526611773144	1.026	489
1418	0.6074590628571429	1.026	525
1419	0.6668181988636364	1.026	528
1420	0.6634744628571428	1.026	525
1421	0.5782586914285713	0.929	525
1427	0.7913369497206704	1.138	537
1428	0.7655745587301587	1.026	945
1429	0.5739057385405041	1.011	861
1431	0.8451771665333881	1.131	1322
1432	0.9321931775917612	1.138	985
1434	0.9186025474209452	1.138	2832
1435	0.4955949288170135	0.4125	1354
1436	0.4409843717472741	0.527	2253
1437	0.3179632068965517	0.224	435
1438	-0.1488990916927	-0.1316111111111111	1028
1439	0.1986297110216245	0.1395	2703
1440	0.4631263975502405	1.026	570
1441	0.4278396990008998	0.2446	2395
1442	0.0215365731935591	0.0915	545
1443	0.0100242115118124	0.124	479
1444	0.0075574992008628	0.0716666666666666	500
1445	0.8304605424981523	1.134	1353
1446	0.1127700988199832	0.1024375	533
1447	0.1544213744493392	0.118	681
1448	0.1309511912568305	0.0795	549
1452	0.9746042000234678	1.114	879
1453	0.7648772790196706	1.109	1254
1454	0.8103144975248469	1.1362	1140
1455	0.7234695288461539	0.968	1248
1456	0.9938365443603132	1.157	1247
1457	0.9692601659091272	1.081904761904762	998
1459	0.9665885285517568	1.138	976
1460	0.9070935778556286	1.138	669
1462	0.5838141154310185	0.5403333333333333	5028
1463	0.3669424218356026	0.947	3966
1464	0.4194766615009327	0.936	6969
1465	0.8157785829891224	1.082	475
1466	0.7591956733753837	1.026	615
1468	0.4558275130010061	0.993	992
1469	-0.3929670281690141	-0.1315	426
1470	-0.6353359577464789	-0.199	426
1471	0.3009886530612244	0.152	441
1472	-0.2423591549295774	-0.0345	426
1473	-0.1774708601398601	-0.127	429
1474	0.30404228	0.162	450
1475	0.491300366635101	1.026	244
1476	0.1718640396825396	0.3975	274
1477	0.8168665077160493	1.138	1296
1478	0.863904115957459	1.138	1764
1479	0.9657313726530962	1.134	1212
1482	0.5971272517027536	1.0513333333333332	590
1485	-0.3718560752776051	-0.231	525
1486	0.643402322970639	1.026	1158
1487	0.5402336013492411	0.9056875	1197
1488	0.714653231625106	0.9890833333333334	1642
1489	0.5513051509285258	0.922	604
1490	0.7587686161904761	1.026	1050
1491	0.5807186113956023	0.9653333333333332	1142
1493	0.5500510079352393	0.8558	546
1495	0.8711652914236678	1.138	2346
1496	0.881290150705077	1.138	1947
1497	0.6093960974395566	0.9788333333333332	799
1499	0.8991629277746443	1.138	2319
1500	0.8964643299976122	1.138	2499
1501	0.8548754862309007	1.138	3123
1503	0.8441572800385421	1.138	1572
1504	0.2529494015151515	0.839	792
1506	0.5526315924528301	1.026	795
1508	0.4931374278883087	1.026	999
1509	0.393791519324418	0.9088888888888887	1220
1510	0.5638729577212892	1.026	1145
1511	0.1262462330729166	0.2025	768
1512	0.5286043066863144	0.995	947
1513	0.7971288626118349	1.138	982
1514	0.4020263367306992	0.298425	940
1515	0.4766524749649179	0.9724285714285716	930
1519	0.5707483288536018	1.0226666666666666	939
1520	0.6247499030256319	1.026	799
1521	0.3799920657301961	0.2458333333333333	1099
1522	0.4931971584076042	1.0187692307692306	847
1523	0.7661373543376134	1.084	3343
1524	0.532136568943299	0.947	1092
1525	0.7310845640771507	1.138	757
1527	0.2537520113544201	0.103	1233
1528	0.6269679490294935	1.017	315
1534	0.5278686179561232	0.961	706
1535	0.4055765768584651	0.9474090909090908	540
1536	0.7696034178263567	1.138	1665
1537	0.6777821390593046	1.026	978
1538	0.443196124147921	0.26175	1081
1539	0.2660814364851958	0.1525	1047
1540	0.8679796737014716	1.138	2768
1543	0.4469385107242724	1.0125	1332
1544	0.3398109871050934	0.292	1551
1545	0.5525655245098039	0.9748	1409
1548	0.3695279474747475	0.9135	1485
1549	0.4965270761739012	0.929	1408
1551	0.2211144166666666	0.699	1512
1553	0.4572222666666665	0.991	1485
1555	0.4151136141387194	1.005	1122
1557	0.2894328410655604	0.2205	981
1558	0.3274179388145142	0.2275	1206
1559	0.2093854893606386	0.2115	981
1562	0.3482675501087475	0.288	1384
1565	0.2038312675669119	0.21375	1417
1571	0.4003482348178138	0.964	1482
1572	0.3344403624661246	0.83	1476
1573	0.4534651663353213	1.022	1509
1576	0.4309616929759308	0.877	1386
1577	0.2647585070052498	0.3944999999999999	966
1579	0.2601922008958831	0.2533333333333333	1398
1580	0.3481195811554677	0.293	1523
1581	0.5942289947194719	1.026	1515
1582	0.4231003913480885	0.322	1498
1583	0.506868368417821	1.026	1329
1584	0.2049602842148681	0.141	1517
1585	0.2447089589947089	0.4895	1512
1586	0.4197327692244477	0.941	1358
1588	0.6298757368830181	1.026	1170
1589	0.4128909511672781	0.984	1443
1591	0.6173288958576991	1.026	1337
1592	0.7932885373873113	1.066	1390
1593	0.5010557556390978	1.026	1596
1594	0.5744206154691069	1.025	1206
1595	0.8170518110223514	1.138	1374
1600	0.9514062099774228	1.138	1481
1601	0.744314213775953	1.026	2118
1602	0.8881954468749372	1.1366666666666665	1832
1603	0.8834568318588641	1.138	279
1604	0.0489829421273293	0.1285	1160
1605	0.7107146439732143	1.026	2688
1606	0.7585375692934783	1.138	2208
1607	0.8754470520016631	1.138	2391
1608	0.7550554400987527	1.138	2312
1609	0.4240342813715094	1.012	2829
1610	0.5429804229232902	1.022	945
1611	0.4958508991159523	0.6455	462
1612	0.7371056272323374	1.138	4227
1613	0.6077810146520146	1.023	1365
1615	0.8962763844621513	1.138	1506
1616	0.582659355514412	0.9486	2154
1617	0.4664115798802177	0.8066666666666666	1503
1618	0.8119957124957236	1.114	918
1620	0.9092408463892364	1.138	1624
1621	0.3755361245954693	0.951	1854
1622	0.5784229466977969	1.138	325
1627	0.5827925885753924	0.774	1792
1628	0.7435148798224873	1.00325	627
1629	0.7167355253260326	1.11725	1223
1630	0.8114480293382178	1.128	3787
1632	0.3099919336736637	1.026	833
1633	0.7316630285138598	1.118	779
1634	0.579991519229162	1.0565454545454545	554
1635	0.6739007431474402	1.055	548
1636	0.5730658048326784	1.01	2981
1638	0.5842111860179905	1.0185	1609
1639	0.8148048409630646	1.1348888888888888	3706
1641	0.9156387084041516	1.138	1104
1642	0.8583449878482692	1.138	3281
1643	0.6735747813294384	1.026	1031
1644	0.5639216466712106	1.026	1258
1645	0.2431212178373086	0.1885	795
1646	0.2012435147249874	0.1276666666666666	762
1647	0.8552853613835	1.1001999999999998	320
1649	0.7132206600182871	1.026	537
1650	0.7460007032018765	1.138	1345
1652	0.4033978303813555	0.9212	387
1653	0.9033375554843768	1.138	1938
1654	0.877023647537786	1.13965	1774
1655	0.8903245756097562	1.071	1845
1656	1.0235413250688703	1.138	1452
1657	0.838443578399011	1.138	9115
1659	0.8269111798308928	1.1358333333333333	3573
1660	0.8271633359559402	1.134	3813
1662	0.723377378211944	1.134	2588
1663	0.4868070156734811	0.957	2712
1665	0.9625573065326636	1.138	2388
1666	0.7043680068488787	1.114	994
1667	-1.3334106315789471	-0.256	285
1668	-0.3046492280701754	-0.15	285
1669	-0.141388074829932	-0.125	294
1670	-0.7578177719298245	-0.1035	285
1671	-0.0968876732673267	0.303	303
1672	0.1104924879227053	0.049	207
1673	-0.2695132358974359	-0.186	195
1674	0.8597281705590941	1.138	1413
1675	0.3119330997117035	0.8370000000000001	698
1676	0.5409090598733224	0.988	901
1677	0.3819918403739262	0.5513333333333333	806
1678	0.8029510408163265	1.0955	220
1687	0.4418343400976073	0.4413999999999999	1210
1690	0.806393535777674	1.138	1593
1716	0.6069122414639049	0.7501666666666668	558
1717	0.5515767789069584	1.026	1296
1718	0.7640638269754619	1.053	1563
1719	0.7678184215985125	1.0950000000000002	481
1723	0.6576381646392009	1.026	1185
1725	0.6558703635087685	1.0359999999999998	1021
1727	0.6726633870315951	1.026	874
1728	0.6593304757617228	1.04	740
1729	0.6760329002374567	1.082	2006
1730	0.8215546693779603	1.138	3298
1731	0.7655289848078642	1.026	1119
1733	0.6223497301450873	1.026	517
1734	0.8277118985785631	1.026	605
1735	0.7116395	1.026	655
1736	0.771328962637778	1.13625	1430
1737	0.7478821340873612	1.1249090909090909	1762
1738	0.9199816819582988	1.138	1459
1739	0.9116696536728796	1.138	2549
1740	0.9122973645086028	1.138	2053
1741	0.9385439134439276	1.138	1911
1742	0.88479330249802	1.134	1902
1743	0.8102424270767778	1.11	807
1745	1.007341669180689	1.138	579
1746	0.7344210811141165	1.0575	820
1747	0.8394207598379629	1.0835	684
1748	0.4781690872051309	0.7636666666666666	525
1749	0.8137835118534482	1.102	723
1750	0.8683743345900609	1.138	690
1755	0.146113572061284	0.887	6500
1756	0.9260017055665472	1.1379629629629628	2960
1757	0.4763008573490788	1.0184000000000002	1732
1758	0.3513043389355086	0.207	1518
1759	0.8692880633111594	1.138	2569
1760	0.6903010712432766	1.026	1789
1761	0.6727939753251468	1.024	885
1762	0.6314328576638177	1.026	1987
1763	0.6279252391144776	1.0255	2893
1767	0.6883558641766627	1.026	13852
1768	0.695720142181614	1.122	12477
1769	0.7448317837416759	1.138	13388
1770	0.6065753189511065	0.848	7512
1773	0.4267784958775029	1.026	849
1774	0.4841915599559956	1.022	909
1775	0.464484240260454	0.9350000000000002	874
1776	0.5350004848126045	1.0086666666666666	871
1777	0.3966330109098425	0.91875	1000
1778	0.7720246288922592	1.138	12449
1780	0.8304214774616963	1.138	1651
1781	0.9631300852944572	1.138	1881
1783	0.8545833224740381	1.138	1181
1785	0.770592039003694	1.1376	2607
1786	0.5560767562177278	1.026	4859
1787	0.6212993232192878	1.017	970
1788	0.839859484420129	1.1193333333333333	2048
1789	0.6778552305094921	1.1364999999999998	2362
1791	0.6192380077404112	1.026	1528
1793	0.7758842442294291	1.138	5629
1794	0.80745920534172	1.138	4183
1795	0.9068525411127524	1.138	6093
1796	0.6406990817555517	1.022	1003
1797	0.7067042896725441	1.026	1191
1798	0.886006903074031	1.138	1182
1800	0.3607767111650485	0.921	1236
1801	0.6478736502864285	1.026	1256
1802	0.6154675032040298	1.01	1128
1803	0.7692142474287273	1.138	2057
1804	0.5827673347814121	1.1018888888888891	1791
1805	0.8195378531353135	1.026	606
1806	0.7904207084201564	1.138	1800
1807	0.6901910365384616	1.026	1560
1808	0.8221588376789927	1.138	1788
1809	0.7918539223857064	1.0375	1884
1810	0.9582785122410544	1.138	531
1811	0.518174379956427	1.026	2295
1812	0.726668	1.138	1341
1813	0.872638028793719	1.138	1315
1814	0.721737843161006	1.13425	1178
1815	0.3057022317460318	0.171	1260
1816	0.522088	0.98	1434
1819	0.8237605308380104	1.137	871
